PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC
ECP123,yqeG,E.Coli,B09,PM01,M9 No Carbon,R1,L-Lactic acid,"C-Source, carboxylic acid",C00186,CAS 50-21-5,219.5555806673737,27.331700555302405,47.0,8857.546875401946
ECP125,yqeG,E.Coli,B09,PM01,M9 No Carbon,R2,L-Lactic acid,"C-Source, carboxylic acid",C00186,CAS 50-21-5,224.28933394894565,27.91493397804983,48.0,8991.15463878961
ECP122,yqeG,E. coli,B09,PM02A,M9 No Carbon,R1,2-Deoxy-D-Ribose,"C-Source, carbohydrate",C01801,CAS 533-67-5,39.32136212823359,1.621450052604132,48.0,1293.6979454835885
ECP124,yqeG,E. coli,B09,PM02A,M9 No Carbon,R2,2-Deoxy-D-Ribose,"C-Source, carbohydrate",C01801,CAS 533-67-5,43.57215268146948,1.7542117209789438,45.5,1633.547840879825
ECP123,yqeG,E.Coli,B10,PM01,M9 No Carbon,R1,Formic acid,"C-Source, carboxylic acid",C00058,CAS 141-53-7,118.4676669894989,8.62235993079399,48.0,3106.416747758584
ECP125,yqeG,E.Coli,B10,PM01,M9 No Carbon,R2,Formic acid,"C-Source, carboxylic acid",C00058,CAS 141-53-7,128.82811928182372,8.110098506988152,48.0,3535.0526903051427
ECP122,yqeG,E. coli,B10,PM02A,M9 No Carbon,R1,i-Erythritol,"C-Source, carbohydrate",C00503,CAS 149-32-6,13.470173716345371,0.600657307692309,9.5,552.6298528085317
ECP124,yqeG,E. coli,B10,PM02A,M9 No Carbon,R2,i-Erythritol,"C-Source, carbohydrate",C00503,CAS 149-32-6,18.328369841345086,2.896510384380157,9.75,734.0369416339895
ECP123,yqeG,E.Coli,B11,PM01,M9 No Carbon,R1,D-Mannitol,"C-Source, carbohydrate",C00392,CAS 69-65-8,181.7139987596049,14.869202411414452,25.5,6996.606701862963
ECP125,yqeG,E.Coli,B11,PM01,M9 No Carbon,R2,D-Mannitol,"C-Source, carbohydrate",C00392,CAS 69-65-8,174.6313119979511,16.04304014761199,48.0,6749.704429749291
ECP122,yqeG,E. coli,B11,PM02A,M9 No Carbon,R1,D-Fucose,"C-Source, carbohydrate",C01018,CAS 3615-37-0,29.10939960095985,9.20396257191988,6.5,1135.899336847141
ECP124,yqeG,E. coli,B11,PM02A,M9 No Carbon,R2,D-Fucose,"C-Source, carbohydrate",C01018,CAS 3615-37-0,26.56558553629785,7.426053191203891,5.5,1126.3310149405402
ECP123,yqeG,E.Coli,B12,PM01,M9 No Carbon,R1,L-Glutamic acid,"C-Source, amino acid",C00025,CAS 142-47-2,119.55233830922906,13.074835495463766,48.0,3494.71838841483
ECP125,yqeG,E.Coli,B12,PM01,M9 No Carbon,R2,L-Glutamic acid,"C-Source, amino acid",C00025,CAS 142-47-2,155.2966906459489,14.050835336840072,48.0,4105.925920338546
ECP122,yqeG,E. coli,B12,PM02A,M9 No Carbon,R1,3-O-b-D-Galactopyranosyl-D-Arabinose,"C-Source, carbohydrate",,CAS 6057-48-3,138.01810263460737,25.486674165979835,40.5,5204.831836860981
ECP124,yqeG,E. coli,B12,PM02A,M9 No Carbon,R2,3-O-b-D-Galactopyranosyl-D-Arabinose,"C-Source, carbohydrate",,CAS 6057-48-3,115.36790898044912,21.129165005915237,48.0,4616.289188766245
ECP123,yqeG,E.Coli,C01,PM01,M9 No Carbon,R1,D-Glucose-6-Phosphate,"C-Source, carbohydrate",C00092,CAS 3671-99-6,292.7665997015281,46.16258318722589,48.0,12104.303637081655
ECP125,yqeG,E.Coli,C01,PM01,M9 No Carbon,R2,D-Glucose-6-Phosphate,"C-Source, carbohydrate",C00092,CAS 3671-99-6,277.8201945624839,47.40271199991321,27.0,11655.978481556638
ECP122,yqeG,E. coli,C01,PM02A,M9 No Carbon,R1,Gentiobiose,"C-Source, carbohydrate",C08240,CAS 554-91-6,27.83981623875904,9.016339284904063,5.0,1051.5902808135552
ECP124,yqeG,E. coli,C01,PM02A,M9 No Carbon,R2,Gentiobiose,"C-Source, carbohydrate",C08240,CAS 554-91-6,23.504334686760743,5.682244015214195,4.25,988.2201742447417
ECP123,yqeG,E.Coli,C02,PM01,M9 No Carbon,R1,D-Galactonic acid-g-Lactone,"C-Source, carboxylic acid",C03383,CAS 2782-07-2,265.9192625192154,17.338072695063573,39.5,9277.870879241931
ECP125,yqeG,E.Coli,C02,PM01,M9 No Carbon,R2,D-Galactonic acid-g-Lactone,"C-Source, carboxylic acid",C03383,CAS 2782-07-2,258.30796705015234,17.039804286334316,44.5,8993.003520957824
ECP122,yqeG,E. coli,C02,PM02A,M9 No Carbon,R1,L-Glucose,"C-Source, carbohydrate",D09924,CAS 921-60-8,18.93114527608936,4.450525214021738,5.5,772.9056424221299
ECP124,yqeG,E. coli,C02,PM02A,M9 No Carbon,R2,L-Glucose,"C-Source, carbohydrate",D09924,CAS 921-60-8,14.88047179807606,0.9709467499999532,30.25,657.2128506383626
ECP123,yqeG,E.Coli,C03,PM01,M9 No Carbon,R1,DL-Malic acid,"C-Source, carboxylic acid",D04843,CAS 6915-15-7,249.11636190386736,26.77548611859214,48.0,9303.051215782183
ECP125,yqeG,E.Coli,C03,PM01,M9 No Carbon,R2,DL-Malic acid,"C-Source, carboxylic acid",D04843,CAS 6915-15-7,241.24531979578245,24.71344069182726,48.0,9040.173064022456
ECP122,yqeG,E. coli,C03,PM02A,M9 No Carbon,R1,D-Lactitol,"C-Source, carbohydrate",C13542,CAS 81025-04-9,26.57197390384461,6.368723091628503,12.5,1036.3941899795443
ECP124,yqeG,E. coli,C03,PM02A,M9 No Carbon,R2,D-Lactitol,"C-Source, carbohydrate",C13542,CAS 81025-04-9,24.03245536057553,6.506853699552366,12.75,954.7092470076508
ECP123,yqeG,E.Coli,C04,PM01,M9 No Carbon,R1,D-Ribose,"C-Source, carbohydrate",C00121,CAS 50-69-1,246.16193423751395,20.80552377827746,48.0,9418.079002043602
ECP125,yqeG,E.Coli,C04,PM01,M9 No Carbon,R2,D-Ribose,"C-Source, carbohydrate",C00121,CAS 50-69-1,261.0577346688296,21.79156665977945,48.0,9828.444989275284
ECP122,yqeG,E. coli,C04,PM02A,M9 No Carbon,R1,D-Melezitose,"C-Source, carbohydrate",C08243,CAS 10030-67-8,58.89804340865043,13.023347842010509,18.0,2207.478734381035
ECP124,yqeG,E. coli,C04,PM02A,M9 No Carbon,R2,D-Melezitose,"C-Source, carbohydrate",C08243,CAS 10030-67-8,47.926624288458775,11.168568787863451,12.0,1752.4166731000032
ECP123,yqeG,E.Coli,C05,PM01,M9 No Carbon,R1,Tween 20,"C-Source, fatty acid",C11624,CAS 9005-64-5,148.50451631725429,11.763364909178163,48.0,5681.3475910017
ECP125,yqeG,E.Coli,C05,PM01,M9 No Carbon,R2,Tween 20,"C-Source, fatty acid",C11624,CAS 9005-64-5,160.12654576555968,11.781059594697467,48.0,6029.375050111332
ECP122,yqeG,E. coli,C05,PM02A,M9 No Carbon,R1,Maltitol,"C-Source, carbohydrate",G00275,CAS 585-88-6,24.89211447115241,6.108007416981288,14.25,896.0203103108248
ECP124,yqeG,E. coli,C05,PM02A,M9 No Carbon,R2,Maltitol,"C-Source, carbohydrate",G00275,CAS 585-88-6,19.512429649037333,1.8744744851089905,16.25,739.7984138695265
ECP123,yqeG,E.Coli,C06,PM01,M9 No Carbon,R1,L-Rhamnose,"C-Source, carbohydrate",C00507,CAS 3615-41-6,60.08684875505856,6.315472576955301,48.0,2327.4347756713487
ECP125,yqeG,E.Coli,C06,PM01,M9 No Carbon,R2,L-Rhamnose,"C-Source, carbohydrate",C00507,CAS 3615-41-6,62.89784170887044,10.042527087537458,48.0,2454.307226889352
ECP122,yqeG,E. coli,C06,PM02A,M9 No Carbon,R1,a-Methyl-D-Glucoside,"C-Source, carbohydrate",,CAS 97-30-3,11.016906499999358,0.040748999999991,11.75,528.1086532137814
ECP124,yqeG,E. coli,C06,PM02A,M9 No Carbon,R2,a-Methyl-D-Glucoside,"C-Source, carbohydrate",,CAS 97-30-3,11.11746118269166,0.1461844615384535,10.0,528.7979921991175
ECP123,yqeG,E.Coli,C07,PM01,M9 No Carbon,R1,D-Fructose,"C-Source, carbohydrate",C00095,CAS 57-48-7,112.51142084794677,7.238925390765871,48.0,4203.5916376347
ECP125,yqeG,E.Coli,C07,PM01,M9 No Carbon,R2,D-Fructose,"C-Source, carbohydrate",C00095,CAS 57-48-7,151.81667640741074,11.885430092849878,48.0,5528.523773601688
ECP122,yqeG,E. coli,C07,PM02A,M9 No Carbon,R1,b-Methyl-D-Galactoside,"C-Source, carbohydrate",C03619,CAS 1824-94-8,19.543268822114246,2.9821929286315267,19.5,696.9195066622451
ECP124,yqeG,E. coli,C07,PM02A,M9 No Carbon,R2,b-Methyl-D-Galactoside,"C-Source, carbohydrate",C03619,CAS 1824-94-8,14.195931201922257,1.2741906012680817,17.75,592.6390571664392
ECP123,yqeG,E.Coli,C08,PM01,M9 No Carbon,R1,Acetic acid,"C-Source, carboxylic acid",C00033,CAS 127-09-3,233.39114245231795,21.645574121828417,48.0,7987.38132003353
ECP125,yqeG,E.Coli,C08,PM01,M9 No Carbon,R2,Acetic acid,"C-Source, carboxylic acid",C00033,CAS 127-09-3,236.72490889200057,21.711455124354075,48.0,8136.736527286532
ECP122,yqeG,E. coli,C08,PM02A,M9 No Carbon,R1,3-Methylglucose,"C-Source, carbohydrate",,CAS 13224-94-7,22.852506211537136,4.134848368932467,12.5,826.4246495376983
ECP124,yqeG,E. coli,C08,PM02A,M9 No Carbon,R2,3-Methylglucose,"C-Source, carbohydrate",,CAS 13224-94-7,15.219606418268343,1.023869237634095,12.0,587.1530412608113
ECP123,yqeG,E.Coli,C09,PM01,M9 No Carbon,R1,a-D-Glucose,"C-Source, carbohydrate",C00031,CAS 50-99-7,145.29537536958935,14.225346406312848,48.0,5409.478537827259
ECP125,yqeG,E.Coli,C09,PM01,M9 No Carbon,R2,a-D-Glucose,"C-Source, carbohydrate",C00031,CAS 50-99-7,158.3307475714166,14.729979248454056,48.0,5835.551047093219
ECP122,yqeG,E. coli,C09,PM02A,M9 No Carbon,R1,b-Methyl-D-Glucuronic acid,"C-Source, carboxylic acid",C08350,CAS 134253-42-2,205.5382860572014,21.02865062025967,48.0,5602.329387230243
ECP124,yqeG,E. coli,C09,PM02A,M9 No Carbon,R2,b-Methyl-D-Glucuronic acid,"C-Source, carboxylic acid",C08350,CAS 134253-42-2,157.57944469365054,11.717250307691645,42.75,4184.255072693137
ECP123,yqeG,E.Coli,C10,PM01,M9 No Carbon,R1,Maltose,"C-Source, carbohydrate",C00208,CAS 6363-53-7,192.54621002783244,18.985256911625072,48.0,7247.835052539836
ECP125,yqeG,E.Coli,C10,PM01,M9 No Carbon,R2,Maltose,"C-Source, carbohydrate",C00208,CAS 6363-53-7,188.1497935866132,18.343153397872012,48.0,7066.472536844763
ECP122,yqeG,E. coli,C10,PM02A,M9 No Carbon,R1,a-Methyl-D-Mannoside,"C-Source, carbohydrate",,CAS 617-04-9,41.87938391345911,12.580625985221342,7.0,1504.2023407784106
ECP124,yqeG,E. coli,C10,PM02A,M9 No Carbon,R2,a-Methyl-D-Mannoside,"C-Source, carbohydrate",,CAS 617-04-9,29.419712168267527,10.167610466793356,7.0,1076.443067446124
ECP123,yqeG,E.Coli,C11,PM01,M9 No Carbon,R1,D-Melibiose,"C-Source, carbohydrate",C05402,CAS 585-99-9,240.1448195604886,30.42088815623504,48.0,8804.926573696437
ECP125,yqeG,E.Coli,C11,PM01,M9 No Carbon,R2,D-Melibiose,"C-Source, carbohydrate",C05402,CAS 585-99-9,223.30145078225064,29.46026643382561,46.0,8779.332780067054
ECP122,yqeG,E. coli,C11,PM02A,M9 No Carbon,R1,b-Methyl-D-Xyloside,"C-Source, carbohydrate",,CAS 612-05-5,35.064529721151814,11.92032872109654,6.75,1109.499011629248
ECP124,yqeG,E. coli,C11,PM02A,M9 No Carbon,R2,b-Methyl-D-Xyloside,"C-Source, carbohydrate",,CAS 612-05-5,27.56582704904769,9.472217473346348,5.0,988.2446372540876
ECP123,yqeG,E.Coli,C12,PM01,M9 No Carbon,R1,Thymidine,"C-Source, carbohydrate",C00214,CAS 50-89-5,276.57595025959927,21.83096576922924,27.25,10414.617562189222
ECP125,yqeG,E.Coli,C12,PM01,M9 No Carbon,R2,Thymidine,"C-Source, carbohydrate",C00214,CAS 50-89-5,264.03208925681395,18.82882890384508,46.0,9930.766378269487
ECP122,yqeG,E. coli,C12,PM02A,M9 No Carbon,R1,Palatinose,"C-Source, carbohydrate",C01742,CAS 13718-94-0,60.94743811057338,14.290208526719796,7.75,2384.01964352195
ECP124,yqeG,E. coli,C12,PM02A,M9 No Carbon,R2,Palatinose,"C-Source, carbohydrate",C01742,CAS 13718-94-0,43.434761624997485,12.50733655115453,7.0,1648.4404094188462
ECP123,yqeG,E.Coli,D01,PM01,M9 No Carbon,R1,L-Asparagine,"C-Source, amino acid",C00152,CAS 70-47-3,232.9787381610176,11.52362604829448,48.0,7096.445822457685
ECP125,yqeG,E.Coli,D01,PM01,M9 No Carbon,R2,L-Asparagine,"C-Source, amino acid",C00152,CAS 70-47-3,238.84103861726328,12.149290758811496,48.0,7420.566708320995
ECP122,yqeG,E. coli,D01,PM02A,M9 No Carbon,R1,D-Raffinose,"C-Source, carbohydrate",C00492,CAS 17629-30-0,28.105149916161544,8.617832985710947,48.0,1142.6207863402533
ECP124,yqeG,E. coli,D01,PM02A,M9 No Carbon,R2,D-Raffinose,"C-Source, carbohydrate",C00492,CAS 17629-30-0,22.60022705525644,4.8190517433098,5.25,953.5328500066424
ECP123,yqeG,E.Coli,D02,PM01,M9 No Carbon,R1,D-Aspartic acid,"C-Source, amino acid",C00402,CAS 1783-96-6,47.812518097157,2.8332809370481726,48.0,1782.807857557443
ECP125,yqeG,E.Coli,D02,PM01,M9 No Carbon,R2,D-Aspartic acid,"C-Source, amino acid",C00402,CAS 1783-96-6,58.476823031503486,3.4243493631893074,48.0,2045.494750946208
ECP122,yqeG,E. coli,D02,PM02A,M9 No Carbon,R1,Salicin,"C-Source, carbohydrate",C01451,CAS 138-52-3,14.63150033653761,0.8616260576922556,12.0,633.0650244855426
ECP124,yqeG,E. coli,D02,PM02A,M9 No Carbon,R2,Salicin,"C-Source, carbohydrate",C01451,CAS 138-52-3,51.75897629847181,14.676897134563518,48.0,711.3167256634517
ECP123,yqeG,E.Coli,D03,PM01,M9 No Carbon,R1,D-Glucosaminic acid,"C-Source, carboxylic acid",C03752,CAS 3646-68-2,65.89864905216425,9.456060143465194,48.0,2669.259366947497
ECP125,yqeG,E.Coli,D03,PM01,M9 No Carbon,R2,D-Glucosaminic acid,"C-Source, carboxylic acid",C03752,CAS 3646-68-2,103.57108752178912,10.057300174897218,47.25,3763.12980146946
ECP122,yqeG,E. coli,D03,PM02A,M9 No Carbon,R1,Sedoheptulosan,"C-Source, carbohydrate",,CAS 469-90-9,263.36052800479246,39.08660411859,23.25,10479.275162683634
ECP124,yqeG,E. coli,D03,PM02A,M9 No Carbon,R2,Sedoheptulosan,"C-Source, carbohydrate",,CAS 469-90-9,244.94297431729345,36.79306565287232,22.0,10060.66875870584
ECP123,yqeG,E.Coli,D04,PM01,M9 No Carbon,R1,"1,2-Propanediol","C-Source, alcohol",C00583,CAS 57-55-6,72.10480458874761,10.382832847368237,48.0,2764.8770501300637
ECP125,yqeG,E.Coli,D04,PM01,M9 No Carbon,R2,"1,2-Propanediol","C-Source, alcohol",C00583,CAS 57-55-6,75.5987322622727,12.990899275565068,48.0,2841.792968281874
ECP122,yqeG,E. coli,D04,PM02A,M9 No Carbon,R1,L-Sorbose,"C-Source, carbohydrate",C00247,CAS 87-79-6,25.88282005288312,2.937457877842391,10.0,834.6512228251469
ECP124,yqeG,E. coli,D04,PM02A,M9 No Carbon,R2,L-Sorbose,"C-Source, carbohydrate",C00247,CAS 87-79-6,16.688548644229797,1.2433086890471472,12.5,623.863392595292
ECP123,yqeG,E.Coli,D05,PM01,M9 No Carbon,R1,Tween 40,"C-Source, fatty acid",D05566,CAS 9005-66-7,86.7288728441903,9.486875065102945,48.0,3285.105467039137
ECP125,yqeG,E.Coli,D05,PM01,M9 No Carbon,R2,Tween 40,"C-Source, fatty acid",D05566,CAS 9005-66-7,99.60675536924784,11.385295435840492,48.0,3620.9661802736127
ECP122,yqeG,E. coli,D05,PM02A,M9 No Carbon,R1,Stachyose,"C-Source, carbohydrate",C01613,CAS 54261-98-2,17.29571953365284,1.1809242115384109,19.75,637.850041688162
ECP124,yqeG,E. coli,D05,PM02A,M9 No Carbon,R2,Stachyose,"C-Source, carbohydrate",C01613,CAS 54261-98-2,12.32378641346082,0.4382041538461365,14.75,544.0862560246179
ECP123,yqeG,E.Coli,D06,PM01,M9 No Carbon,R1,a-Ketoglutaric acid,"C-Source, carboxylic acid",C00026,CAS 22202-68-2,233.6110141603349,26.696163289320225,48.0,8898.422825364347
ECP125,yqeG,E.Coli,D06,PM01,M9 No Carbon,R2,a-Ketoglutaric acid,"C-Source, carboxylic acid",C00026,CAS 22202-68-2,238.2357238063692,25.94405356594234,48.0,8928.749915159657
ECP122,yqeG,E. coli,D06,PM02A,M9 No Carbon,R1,D-Tagatose,"C-Source, carbohydrate",C00795,CAS 87-81-0,41.870735168266805,8.181402334681314,8.25,1432.5572015032085
ECP124,yqeG,E. coli,D06,PM02A,M9 No Carbon,R2,D-Tagatose,"C-Source, carbohydrate",C00795,CAS 87-81-0,21.4767745336526,4.852735649661877,7.75,750.27220053992
ECP123,yqeG,E.Coli,D07,PM01,M9 No Carbon,R1,a-Ketobutyric acid,"C-Source, carboxylic acid",C00109,CAS 2013-26-5,201.38420944386596,16.784767008582946,48.0,6355.290563189857
ECP125,yqeG,E.Coli,D07,PM01,M9 No Carbon,R2,a-Ketobutyric acid,"C-Source, carboxylic acid",C00109,CAS 2013-26-5,208.1536595294118,15.86605654291094,48.0,6515.203027641981
ECP122,yqeG,E. coli,D07,PM02A,M9 No Carbon,R1,Turanose,"C-Source, carbohydrate",G03588,CAS 547-25-1,47.56139868268955,12.226825159416418,19.5,1947.523518534908
ECP124,yqeG,E. coli,D07,PM02A,M9 No Carbon,R2,Turanose,"C-Source, carbohydrate",G03588,CAS 547-25-1,39.41373533172848,10.3761347317214,10.75,1596.9962635288523
ECP123,yqeG,E.Coli,D08,PM01,M9 No Carbon,R1,a-Methyl-D-Galactoside,"C-Source, carbohydrate",,CAS 3396-99-4,241.433272169043,24.481790991694368,48.0,8582.762057311686
ECP125,yqeG,E.Coli,D08,PM01,M9 No Carbon,R2,a-Methyl-D-Galactoside,"C-Source, carbohydrate",,CAS 3396-99-4,252.3271918760352,24.40687987887145,48.0,8773.27492084037
ECP122,yqeG,E. coli,D08,PM02A,M9 No Carbon,R1,Xylitol,"C-Source, carbohydrate",C00379,CAS 87-99-0,16.528120874999047,1.2533257597262375,12.75,625.0365011077922
ECP124,yqeG,E. coli,D08,PM02A,M9 No Carbon,R2,Xylitol,"C-Source, carbohydrate",C00379,CAS 87-99-0,11.973542048076226,0.3836925192307632,10.75,540.781671146903
ECP123,yqeG,E.Coli,D09,PM01,M9 No Carbon,R1,a-D-Lactose,"C-Source, carbohydrate",C00243,CAS 5989-81-1,122.73875038538374,9.048915652693562,48.0,3856.327746751752
ECP125,yqeG,E.Coli,D09,PM01,M9 No Carbon,R2,a-D-Lactose,"C-Source, carbohydrate",C00243,CAS 5989-81-1,132.8486688213097,9.649186329231236,48.0,4109.142155044188
ECP122,yqeG,E. coli,D09,PM02A,M9 No Carbon,R1,N-Acetyl-D-Glucosaminitol,"C-Source, carbohydrate",,CAS 4271-28-7,31.293872115382808,7.859711839870908,7.25,1355.907206205419
ECP124,yqeG,E. coli,D09,PM02A,M9 No Carbon,R2,N-Acetyl-D-Glucosaminitol,"C-Source, carbohydrate",,CAS 4271-28-7,24.904120543267783,5.823240988889001,26.0,1104.6379018416435
ECP123,yqeG,E.Coli,D10,PM01,M9 No Carbon,R1,Lactulose,"C-Source, carbohydrate",C07064,CAS 4618-18-2,77.58469668231885,8.577643292695871,48.0,2629.977565638825
ECP125,yqeG,E.Coli,D10,PM01,M9 No Carbon,R2,Lactulose,"C-Source, carbohydrate",C07064,CAS 4618-18-2,108.87832899923166,12.005839169525554,48.0,3621.5140197199057
ECP122,yqeG,E. coli,D10,PM02A,M9 No Carbon,R1,g-Amino Butyric acid,"C-Source, carboxylic acid",C00334,CAS 56-12-2,31.8127208365366,7.396103036117186,12.5,1160.9530401227278
ECP124,yqeG,E. coli,D10,PM02A,M9 No Carbon,R2,g-Amino Butyric acid,"C-Source, carboxylic acid",C00334,CAS 56-12-2,19.91813781730654,1.4491079767106143,12.75,805.0299192771593
ECP123,yqeG,E.Coli,D11,PM01,M9 No Carbon,R1,Sucrose,"C-Source, carbohydrate",C00089,CAS 57-50-1,67.29346215384616,8.864904055462517,48.0,2798.328776827987
ECP125,yqeG,E.Coli,D11,PM01,M9 No Carbon,R2,Sucrose,"C-Source, carbohydrate",C00089,CAS 57-50-1,72.71837994638442,9.467314692727584,48.0,2892.0389871078582
ECP122,yqeG,E. coli,D11,PM02A,M9 No Carbon,R1,d-Amino Valeric acid,"C-Source, carboxylic acid",C00431,CAS 627-95-2,25.15986656249854,5.496739582358327,7.75,933.2945407071855
ECP124,yqeG,E. coli,D11,PM02A,M9 No Carbon,R2,d-Amino Valeric acid,"C-Source, carboxylic acid",C00431,CAS 627-95-2,18.24061134615279,1.3969373211972922,11.25,672.6221039346
ECP123,yqeG,E.Coli,D12,PM01,M9 No Carbon,R1,Uridine,"C-Source, carbohydrate",C00299,CAS 58-96-8,269.72009588459974,22.939827550999667,29.25,10509.99681792119
ECP125,yqeG,E.Coli,D12,PM01,M9 No Carbon,R2,Uridine,"C-Source, carbohydrate",C00299,CAS 58-96-8,267.08438667306154,21.38758804419569,33.0,10200.215476310572
ECP122,yqeG,E. coli,D12,PM02A,M9 No Carbon,R1,Butyric acid,"C-Source, carboxylic acid",C00246,CAS 156-54-7,26.058138435299977,4.882062134624519,5.5,1079.0409621429603
ECP124,yqeG,E. coli,D12,PM02A,M9 No Carbon,R2,Butyric acid,"C-Source, carboxylic acid",C00246,CAS 156-54-7,21.58684251817347,4.889069870456147,5.0,795.2511218591022
ECP123,yqeG,E.Coli,E01,PM01,M9 No Carbon,R1,L-Glutamine,"C-Source, amino acid",C00064,CAS 56-85-9,192.94172185161796,13.894024858477472,48.0,5554.9208911874575
ECP125,yqeG,E.Coli,E01,PM01,M9 No Carbon,R2,L-Glutamine,"C-Source, amino acid",C00064,CAS 56-85-9,197.46375090924613,18.06754494657075,48.0,5654.229313962971
ECP122,yqeG,E. coli,E01,PM02A,M9 No Carbon,R1,Capric acid,"C-Source, carboxylic acid",C01571,CAS 1002-62-6,69.15685473132412,2.191152975034626,0.0,1114.4972311772178
ECP124,yqeG,E. coli,E01,PM02A,M9 No Carbon,R2,Capric acid,"C-Source, carboxylic acid",C01571,CAS 1002-62-6,46.70001163937503,4.660338339156738,0.0,1622.3285513059027
ECP123,yqeG,E.Coli,E02,PM01,M9 No Carbon,R1,m-Tartaric acid,"C-Source, carboxylic acid",C00552,CAS 147-73-9,235.59083205566475,17.950036012358368,48.0,8167.564364729099
ECP125,yqeG,E.Coli,E02,PM01,M9 No Carbon,R2,m-Tartaric acid,"C-Source, carboxylic acid",C00552,CAS 147-73-9,239.518395909844,20.456020384233423,48.0,8294.117329486708
ECP122,yqeG,E. coli,E02,PM02A,M9 No Carbon,R1,Hexanoic acid,"C-Source, carboxylic acid",C01585,CAS 10051-44-2,22.69158219230638,4.594494687883856,37.25,1018.2562124558608
ECP124,yqeG,E. coli,E02,PM02A,M9 No Carbon,R2,Hexanoic acid,"C-Source, carboxylic acid",C01585,CAS 10051-44-2,17.805937990383583,1.7053242419289845,11.0,785.0834271650635
ECP123,yqeG,E.Coli,E03,PM01,M9 No Carbon,R1,D-Glucose-1-Phosphate,"C-Source, carbohydrate",C00103,CAS 56401-20-8,261.1435882096817,22.130654442557784,48.0,10056.557808186046
ECP125,yqeG,E.Coli,E03,PM01,M9 No Carbon,R2,D-Glucose-1-Phosphate,"C-Source, carbohydrate",C00103,CAS 56401-20-8,264.09348943267696,21.77337473076807,35.5,10082.719576924172
ECP122,yqeG,E. coli,E03,PM02A,M9 No Carbon,R1,Citraconic acid,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,16.69914668269134,1.112086173076854,10.5,679.8354303310047
ECP124,yqeG,E. coli,E03,PM02A,M9 No Carbon,R2,Citraconic acid,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,14.741948408652991,0.8158033269230245,14.0,635.9081396203728
ECP123,yqeG,E.Coli,E04,PM01,M9 No Carbon,R1,D-Fructose-6-Phosphate,"C-Source, carbohydrate",C00085,CAS 26177-86-6,284.2422787307528,45.390797467239565,30.75,11440.258177309512
ECP125,yqeG,E.Coli,E04,PM01,M9 No Carbon,R2,D-Fructose-6-Phosphate,"C-Source, carbohydrate",C00085,CAS 26177-86-6,288.87681912979093,47.36276565608205,32.0,11600.379083020882
ECP122,yqeG,E. coli,E04,PM02A,M9 No Carbon,R1,Citramalic acid,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,16.481922874999047,0.941609461538384,17.5,661.8151949145879
ECP124,yqeG,E. coli,E04,PM02A,M9 No Carbon,R2,Citramalic acid,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,13.443281384614604,0.9685853653845342,18.25,577.3936482027032
ECP123,yqeG,E.Coli,E05,PM01,M9 No Carbon,R1,Tween 80,"C-Source, fatty acid",C11625,CAS 9005-65-6,88.12577928364874,10.194066791974508,41.5,3431.7136395015204
ECP125,yqeG,E.Coli,E05,PM01,M9 No Carbon,R2,Tween 80,"C-Source, fatty acid",C11625,CAS 9005-65-6,94.21252519115512,10.004214653158812,48.0,3648.797867458262
ECP122,yqeG,E. coli,E05,PM02A,M9 No Carbon,R1,D-Glucosamine,"C-Source, carbohydrate",C00329,CAS 66-84-2,261.2783328172925,25.143966229429,28.25,9958.469336781767
ECP124,yqeG,E. coli,E05,PM02A,M9 No Carbon,R2,D-Glucosamine,"C-Source, carbohydrate",C00329,CAS 66-84-2,271.7944041634457,25.586560274649628,30.0,10162.761612455131
ECP123,yqeG,E.Coli,E06,PM01,M9 No Carbon,R1,a-Hydroxyglutaric acid-g-Lactone,"C-Source, carboxylic acid",,CAS 21461-84-7,73.29334420285153,9.25246801833649,48.0,2846.4532054359343
ECP125,yqeG,E.Coli,E06,PM01,M9 No Carbon,R2,a-Hydroxyglutaric acid-g-Lactone,"C-Source, carboxylic acid",,CAS 21461-84-7,65.54981886718681,7.809535062140942,47.0,2493.639142567178
