PlateIDs,Strain,Specie,Well,Plate,Media,Replicates,Compound,Description,KEGG ID,CAS ID,Max Resp,Max Resp Rate,Time till max resp rate,AUC,Growth,Control Well Growth_x,Control Well Growth_y
ECP119,ypjC,E.Coli,E05,PM01,M9 No Carbon,R1,Tween 80,"C-Source, fatty acid",C11625,CAS 9005-65-6,82.6201680913414,11.567373794684745,40.5,3365.521669626053,0,0,0
ECP119,ypjC,E.Coli,E06,PM01,M9 No Carbon,R1,a-Hydroxyglutaric acid-g-Lactone,"C-Source, carboxylic acid",,CAS 21461-84-7,70.13936793812908,11.25780828404508,46.5,2781.476023635554,0,0,0
ECP119,ypjC,E.Coli,E07,PM01,M9 No Carbon,R1,a-Hydroxybutyric acid,"C-Source, carboxylic acid",C05984,CAS 19054-57-0,216.45698836503027,26.373735639359268,43.0,8341.294496067898,1,0,0
ECP119,ypjC,E.Coli,E08,PM01,M9 No Carbon,R1,b-Methyl-D-Glucoside,"C-Source, carbohydrate",,CAS 709-50-2,214.53027669033935,15.30595157530476,47.0,7095.1180343246515,1,0,0
ECP119,ypjC,E.Coli,E09,PM01,M9 No Carbon,R1,Adonitol,"C-Source, carbohydrate",C00474,CAS 488-81-3,84.7060525528797,9.67577584933747,41.75,3451.9669026079846,0,0,0
ECP119,ypjC,E.Coli,E10,PM01,M9 No Carbon,R1,Maltotriose,"C-Source, carbohydrate",C01835,CAS 1109-28-0,169.89412321932906,19.449779196531995,48.0,6616.9656762507475,1,0,0
ECP119,ypjC,E.Coli,E11,PM01,M9 No Carbon,R1,2`-Deoxyadenosine,"C-Source, carbohydrate",C00559,CAS 16373-93-6,258.44172124517735,21.852794884614468,30.5,9883.767277147748,1,0,0
ECP119,ypjC,E.Coli,E12,PM01,M9 No Carbon,R1,Adenosine,"C-Source, carbohydrate",C00212,CAS 58-61-7,250.6638038422264,33.55707657304464,48.0,10025.20188278679,1,0,0
ECP119,ypjC,E.Coli,F01,PM01,M9 No Carbon,R1,Gly-Asp,"C-Source, amino acid",C02871,CAS 4685-12-5,240.64424079877048,23.68470786357625,48.0,8929.4128429133,1,0,0
ECP119,ypjC,E.Coli,F02,PM01,M9 No Carbon,R1,Citric acid,"C-Source, carboxylic acid",C00158,CAS 6132-04-3,55.085611673183706,8.618812496981356,48.0,2298.758081110879,0,0,0
ECP119,ypjC,E.Coli,F03,PM01,M9 No Carbon,R1,m-Inositol,"C-Source, carbohydrate",C00137,CAS 87-89-8,55.096554456415944,8.828824106478567,48.0,2128.8878414228093,0,0,0
ECP119,ypjC,E.Coli,F04,PM01,M9 No Carbon,R1,D-Threonine,"C-Source, amino acid",C00820,CAS 632-20-2,152.91685127021282,13.95178164830375,48.0,5241.957114099448,1,0,0
ECP119,ypjC,E.Coli,F05,PM01,M9 No Carbon,R1,Fumaric acid,"C-Source, carboxylic acid",C00122,CAS 17013-01-3,263.8666801450854,23.899089714323452,46.5,9293.309390790555,1,0,0
ECP119,ypjC,E.Coli,F06,PM01,M9 No Carbon,R1,Bromosuccinic acid,"C-Source, carboxylic acid",,CAS 923-06-8,258.62926803157694,13.52381974999912,47.0,8301.047319821417,1,0,0
ECP119,ypjC,E.Coli,F07,PM01,M9 No Carbon,R1,Propionic acid,"C-Source, carboxylic acid",C00163,CAS 137-40-6,228.86937073337333,19.85096250778855,48.0,7675.580431459921,1,0,0
ECP119,ypjC,E.Coli,F08,PM01,M9 No Carbon,R1,Mucic acid,"C-Source, carboxylic acid",C01807,CAS 526-99-8,268.4884911018489,31.861299369767494,43.75,10497.237651496365,1,0,0
ECP119,ypjC,E.Coli,F09,PM01,M9 No Carbon,R1,Glycolic acid,"C-Source, carboxylic acid",C00160,CAS 79-14-1,225.20824456881513,20.452275718357953,47.75,8106.272757526646,1,0,0
ECP119,ypjC,E.Coli,F10,PM01,M9 No Carbon,R1,Glyoxylic acid,"C-Source, carboxylic acid",C00048,CAS 563-96-2,213.72477554836888,22.30713285547506,46.0,7445.190550971661,1,0,0
ECP119,ypjC,E.Coli,F11,PM01,M9 No Carbon,R1,D-Cellobiose,"C-Source, carbohydrate",C00185,CAS 528-50-7,83.97252051025984,14.510022184037584,45.75,3440.0826960466707,0,0,0
ECP119,ypjC,E.Coli,F12,PM01,M9 No Carbon,R1,Inosine,"C-Source, carbohydrate",C00294,CAS 58-63-9,261.4571029471003,27.421763123296273,40.25,10066.643361805229,1,0,0
ECP119,ypjC,E.Coli,G01,PM01,M9 No Carbon,R1,Gly-Glu,"C-Source, amino acid",,CAS 7412-78-4,231.08530374045938,27.24855731985491,48.0,8621.109562942678,1,0,0
ECP119,ypjC,E.Coli,G02,PM01,M9 No Carbon,R1,Tricarballylic acid,"C-Source, carboxylic acid",,CAS 99-14-9,51.51127030581409,9.95363327988957,48.0,2146.9855467498455,0,0,0
ECP119,ypjC,E.Coli,G03,PM01,M9 No Carbon,R1,L-Serine,"C-Source, amino acid",C00065,CAS 56-45-1,217.7945603664306,32.46258327655045,48.0,8968.860405039066,1,0,0
ECP119,ypjC,E.Coli,G04,PM01,M9 No Carbon,R1,L-Threonine,"C-Source, amino acid",C00188,CAS 72-19-5,204.4907486061644,21.29778701314524,48.0,7700.820107704036,1,0,0
ECP119,ypjC,E.Coli,G05,PM01,M9 No Carbon,R1,L-Alanine,"C-Source, amino acid",C00041,CAS 56-41-7,258.90903292376,19.44492491196765,48.0,9503.193126215416,1,0,0
ECP119,ypjC,E.Coli,G06,PM01,M9 No Carbon,R1,Ala-Gly,"C-Source, amino acid",notavailable,CAS 687-69-4,256.1592391332709,20.348966431075553,48.0,9404.46646578853,1,0,0
ECP119,ypjC,E.Coli,G07,PM01,M9 No Carbon,R1,Acetoacetic acid,"C-Source, carboxylic acid",C00164,CAS 3483-11-2,135.06099346329256,19.26383322916371,43.0,5401.714233189457,1,0,0
ECP119,ypjC,E.Coli,G08,PM01,M9 No Carbon,R1,N-Acetyl-D-Mannosamine,"C-Source, carbohydrate",C00645,CAS 7772-94-3,228.3053213697603,23.963351384752116,48.0,8399.337166027635,1,0,0
ECP119,ypjC,E.Coli,G09,PM01,M9 No Carbon,R1,Mono-Methylsuccinate,"C-Source, carboxylic acid",,CAS 3878-55-5,162.6088158049119,22.816730655252172,46.25,6405.919636851859,1,0,0
ECP119,ypjC,E.Coli,G10,PM01,M9 No Carbon,R1,Methylpyruvate,"C-Source, ester",,CAS 600-22-6,239.88667553794917,33.632682382970984,48.0,9427.354395346529,1,0,0
ECP119,ypjC,E.Coli,G11,PM01,M9 No Carbon,R1,D-Malic acid,"C-Source, carboxylic acid",C00497,CAS 636-61-3,229.7813613127295,19.40712365656492,48.0,8776.449923701479,1,0,0
ECP119,ypjC,E.Coli,G12,PM01,M9 No Carbon,R1,L-Malic acid,"C-Source, carboxylic acid",C00149,CAS 138-09-0,252.76428325791858,23.272192098470384,48.0,9588.925781919148,1,0,0
ECP119,ypjC,E.Coli,H01,PM01,M9 No Carbon,R1,Gly-Pro,"C-Source, amino acid",,CAS 704-15-4,265.534787099462,30.20618913336682,48.0,10290.4916523819,1,0,0
ECP119,ypjC,E.Coli,H02,PM01,M9 No Carbon,R1,p-Hydroxyphenyl Acetic acid,"C-Source, carboxylic acid",C00642,CAS 156-38-7,43.758425674720414,3.2299867156151265,48.0,1825.5458222609223,0,0,0
ECP119,ypjC,E.Coli,H03,PM01,M9 No Carbon,R1,m-Hydroxyphenyl Acetic acid,"C-Source, carboxylic acid",C05593,CAS 621-37-4,43.49334133663453,5.056122134241207,48.0,1826.8093323496287,0,0,0
ECP119,ypjC,E.Coli,H04,PM01,M9 No Carbon,R1,Tyramine,"C-Source, amine",C00483,CAS 60-19-5,49.13690350960469,8.037019356758663,48.0,2127.3255375028316,0,0,0
ECP119,ypjC,E.Coli,H05,PM01,M9 No Carbon,R1,D-Psicose,"C-Source, carbohydrate",C06468,CAS 551-68-8,70.14943070707766,17.502694905677746,48.0,3030.9260969214006,0,0,0
ECP119,ypjC,E.Coli,H06,PM01,M9 No Carbon,R1,L-Lyxose,"C-Source, carbohydrate",C01508,CAS 1949-78-6,76.89392789345179,1.2395433003970595,48.0,3410.210466640882,0,0,0
ECP119,ypjC,E.Coli,H07,PM01,M9 No Carbon,R1,Glucuronamide,"C-Source, amide",D01791,CAS 3789-97-7,93.39049107590556,16.424914044433415,47.75,3535.893980164035,0,0,0
ECP119,ypjC,E.Coli,H08,PM01,M9 No Carbon,R1,Pyruvic acid,"C-Source, carboxylic acid",C00022,CAS 113-24-6,254.5939623536244,34.32528349131678,48.0,10217.77842547507,1,0,0
ECP119,ypjC,E.Coli,H09,PM01,M9 No Carbon,R1,L-Galactonic acid-g-Lactone,"C-Source, carboxylic acid",C01115,CAS 1668-08-2,276.9875630266953,22.444665230768237,45.5,10720.751237677357,1,0,0
ECP119,ypjC,E.Coli,H10,PM01,M9 No Carbon,R1,D-Galacturonic acid,"C-Source, carboxylic acid",C00333,CAS 91510-62-2,271.1047178980026,26.372363989012797,45.25,10821.759342987432,1,0,0
ECP119,ypjC,E.Coli,H11,PM01,M9 No Carbon,R1,Phenylethylamine,"C-Source, amine",C05332,CAS 156-28-5,65.35087335576544,9.220518669749453,41.25,2844.553497267495,0,0,0
ECP119,ypjC,E.Coli,H12,PM01,M9 No Carbon,R1,2-Aminoethanol,"C-Source, alcohol",C00189,CAS 2002-24-6,67.39571844711146,9.983778503494278,15.0,3006.2058644583885,0,0,0
ECP120,ypjC,E. coli,A01,PM02A,M9 No Carbon,R2,Negative Control,"C-Source, negative control",,CAS Negative Control,39.44919663689919,4.772538447808714,48.0,1433.004319162109,0,0,0
ECP120,ypjC,E. coli,A02,PM02A,M9 No Carbon,R2,Chondroitin Sulfate C,"C-Source, polymer",C00635,CAS 12678-07-8,32.49162753845964,3.4250219305603196,38.5,1422.074482994328,0,0,0
ECP120,ypjC,E. coli,A03,PM02A,M9 No Carbon,R2,a-Cyclodextrin,"C-Source, polymer",C00973,CAS 10016-20-3,39.35780309615158,12.56746445285803,6.5,1520.7063997995847,0,0,0
ECP120,ypjC,E. coli,A04,PM02A,M9 No Carbon,R2,b-Cyclodextrin,"C-Source, polymer",,CAS 7585-39-9,49.07145007632545,16.436290659358036,48.0,2070.8283072409213,0,0,0
ECP120,ypjC,E. coli,A05,PM02A,M9 No Carbon,R2,g-Cyclodextrin,"C-Source, polymer",,CAS 17465-86-0,46.72859908172805,14.010034756009757,7.0,1753.7934431343456,0,0,0
ECP120,ypjC,E. coli,A06,PM02A,M9 No Carbon,R2,Dextrin,"C-Source, polymer",C00721,CAS 9004-53-9,243.90756485094738,32.983772270336196,36.0,9801.614867122558,1,0,0
ECP120,ypjC,E. coli,A07,PM02A,M9 No Carbon,R2,Gelatin,"C-Source, polymer",C01498,CAS 9000-70-8,56.37995610095827,16.521390893843705,32.25,2279.704881853865,0,0,0
ECP120,ypjC,E. coli,A08,PM02A,M9 No Carbon,R2,Glycogen,"C-Source, polymer",C00182,CAS 9005-79-2,59.07792736719888,18.64630280048152,48.0,2518.664301577056,0,0,0
ECP120,ypjC,E. coli,A09,PM02A,M9 No Carbon,R2,Inulin,"C-Source, polymer",C00368,CAS 9005-80-5,50.36622269711248,17.068781533304122,7.0,2083.448365266282,0,0,0
ECP120,ypjC,E. coli,A10,PM02A,M9 No Carbon,R2,Laminarin,"C-Source, polymer",C00771,CAS 9008-22-4,56.43831888797741,17.731469097967153,47.0,2295.493348614852,0,0,0
ECP120,ypjC,E. coli,A11,PM02A,M9 No Carbon,R2,Mannan,"C-Source, polymer",C00464,CAS 9036-88-8,35.708153065482804,5.468802486962829,48.0,1604.9381196507952,0,0,0
ECP120,ypjC,E. coli,A12,PM02A,M9 No Carbon,R2,Pectin,"C-Source, polymer",C00714,CAS 9000-69-5,54.55716984512685,8.395080275918758,43.25,2355.2150242214557,0,0,0
ECP120,ypjC,E. coli,B01,PM02A,M9 No Carbon,R2,N-Acetyl-D-Galactosamine,"C-Source, carbohydrate",C01074,CAS 1811-31-0,39.758568347095604,11.91987165741184,5.5,1780.393565769683,0,0,0
ECP120,ypjC,E. coli,B02,PM02A,M9 No Carbon,R2,N-Acetyl-Neuraminic acid,"C-Source, carboxylic acid",C00270,CAS 131-48-6,258.94536572594654,17.03610529778308,27.25,9279.51193816085,1,0,0
ECP120,ypjC,E. coli,B03,PM02A,M9 No Carbon,R2,b-D-Allose,"C-Source, carbohydrate",C01487,CAS 2595-97-3,260.1371463509464,17.541063692306466,41.5,7844.146508078845,1,0,0
ECP120,ypjC,E. coli,B04,PM02A,M9 No Carbon,R2,Amygdalin,"C-Source, carbohydrate",C08325,CAS 29883-15-6,44.21666050480513,12.567087352374877,7.0,1653.2596416948927,0,0,0
ECP120,ypjC,E. coli,B05,PM02A,M9 No Carbon,R2,D-Arabinose,"C-Source, carbohydrate",C00216,CAS 10323-20-3,43.328106831728256,8.489011588101114,7.5,1760.0341637391625,0,0,0
ECP120,ypjC,E. coli,B06,PM02A,M9 No Carbon,R2,D-Arabitol,"C-Source, carbohydrate",C01904,CAS 488-82-4,19.949093100960376,1.188689644612559,30.0,846.38098093811,0,0,0
ECP120,ypjC,E. coli,B07,PM02A,M9 No Carbon,R2,L-Arabitol,"C-Source, carbohydrate",C00532,CAS 7643-75-6,27.39684379326765,8.378457873250866,6.5,950.8370094468991,0,0,0
ECP120,ypjC,E. coli,B08,PM02A,M9 No Carbon,R2,Arbutin,"C-Source, carbohydrate",C06186,CAS 497-76-7,47.29187178792797,7.664966365716111,48.0,931.8344868386542,0,0,0
ECP120,ypjC,E. coli,B09,PM02A,M9 No Carbon,R2,2-Deoxy-D-Ribose,"C-Source, carbohydrate",C01801,CAS 533-67-5,39.15463087885255,2.85320323129541,48.0,1469.2189737356598,0,0,0
ECP120,ypjC,E. coli,B10,PM02A,M9 No Carbon,R2,i-Erythritol,"C-Source, carbohydrate",C00503,CAS 149-32-6,18.84894166346044,2.347010803346002,6.5,760.0376457724842,0,0,0
ECP120,ypjC,E. coli,B11,PM02A,M9 No Carbon,R2,D-Fucose,"C-Source, carbohydrate",C01018,CAS 3615-37-0,31.128767995190497,8.03441493418265,6.25,1285.0046892238513,0,0,0
ECP120,ypjC,E. coli,B12,PM02A,M9 No Carbon,R2,3-O-b-D-Galactopyranosyl-D-Arabinose,"C-Source, carbohydrate",,CAS 6057-48-3,111.37366650251859,25.752591128015737,48.0,4418.109227909452,0,0,0
ECP120,ypjC,E. coli,C01,PM02A,M9 No Carbon,R2,Gentiobiose,"C-Source, carbohydrate",C08240,CAS 554-91-6,31.70782025425491,9.372881446430512,5.5,1320.5803307311526,0,0,0
ECP120,ypjC,E. coli,C02,PM02A,M9 No Carbon,R2,L-Glucose,"C-Source, carbohydrate",D09924,CAS 921-60-8,14.857472312499137,0.8766384038461084,8.75,648.2975510186379,0,0,0
ECP120,ypjC,E. coli,C03,PM02A,M9 No Carbon,R2,D-Lactitol,"C-Source, carbohydrate",C13542,CAS 81025-04-9,33.48995425961344,7.863288023319608,16.5,1365.4215005233984,0,0,0
ECP120,ypjC,E. coli,C04,PM02A,M9 No Carbon,R2,D-Melezitose,"C-Source, carbohydrate",C08243,CAS 10030-67-8,56.09843949999674,16.91732859613506,19.0,2173.8944196635202,0,0,0
ECP120,ypjC,E. coli,C05,PM02A,M9 No Carbon,R2,Maltitol,"C-Source, carbohydrate",G00275,CAS 585-88-6,29.357522576921376,5.628912012154629,16.0,1147.057693276975,0,0,0
ECP120,ypjC,E. coli,C06,PM02A,M9 No Carbon,R2,a-Methyl-D-Glucoside,"C-Source, carbohydrate",,CAS 97-30-3,11.007037999999358,0.01696338461538005,7.25,528.0359618039402,0,0,0
ECP120,ypjC,E. coli,C07,PM02A,M9 No Carbon,R2,b-Methyl-D-Galactoside,"C-Source, carbohydrate",C03619,CAS 1824-94-8,22.088887812498715,4.4034285107947255,16.5,856.1256877822334,0,0,0
ECP120,ypjC,E. coli,C08,PM02A,M9 No Carbon,R2,3-Methylglucose,"C-Source, carbohydrate",,CAS 13224-94-7,15.718095307691394,1.6589019586470215,14.25,601.3923342293635,0,0,0
ECP120,ypjC,E. coli,C09,PM02A,M9 No Carbon,R2,b-Methyl-D-Glucuronic acid,"C-Source, carboxylic acid",C08350,CAS 134253-42-2,163.19397366174337,11.85611871153759,48.0,3372.8886825718964,1,0,0
ECP120,ypjC,E. coli,C10,PM02A,M9 No Carbon,R2,a-Methyl-D-Mannoside,"C-Source, carbohydrate",,CAS 617-04-9,38.1976335480747,10.861125106762561,7.25,1349.1649043298394,0,0,0
ECP120,ypjC,E. coli,C11,PM02A,M9 No Carbon,R2,b-Methyl-D-Xyloside,"C-Source, carbohydrate",,CAS 612-05-5,31.670241252390205,10.8313048968092,5.25,1182.9428881637232,0,0,0
ECP120,ypjC,E. coli,C12,PM02A,M9 No Carbon,R2,Palatinose,"C-Source, carbohydrate",C01742,CAS 13718-94-0,42.49341285576675,5.829327553790733,8.25,1638.134245301983,0,0,0
ECP120,ypjC,E. coli,D01,PM02A,M9 No Carbon,R2,D-Raffinose,"C-Source, carbohydrate",C00492,CAS 17629-30-0,23.4195695823563,5.0489916721870145,5.5,945.5996815496579,0,0,0
ECP120,ypjC,E. coli,D02,PM02A,M9 No Carbon,R2,Salicin,"C-Source, carbohydrate",C01451,CAS 138-52-3,121.91932764483909,12.527507711537595,48.0,1417.9330116981532,1,0,0
ECP120,ypjC,E. coli,D03,PM02A,M9 No Carbon,R2,Sedoheptulosan,"C-Source, carbohydrate",,CAS 469-90-9,261.01437964902345,37.33880023132633,27.75,10844.793561843611,1,0,0
ECP120,ypjC,E. coli,D04,PM02A,M9 No Carbon,R2,L-Sorbose,"C-Source, carbohydrate",C00247,CAS 87-79-6,19.216815817306575,1.969993961183107,15.25,677.5400810660174,0,0,0
ECP120,ypjC,E. coli,D05,PM02A,M9 No Carbon,R2,Stachyose,"C-Source, carbohydrate",C01613,CAS 54261-98-2,13.758621062499202,0.731254423076912,16.25,563.2044523372064,0,0,0
ECP120,ypjC,E. coli,D06,PM02A,M9 No Carbon,R2,D-Tagatose,"C-Source, carbohydrate",C00795,CAS 87-81-0,22.570892966344843,2.1812562198127807,16.0,811.1473325261228,0,0,0
ECP120,ypjC,E. coli,D07,PM02A,M9 No Carbon,R2,Turanose,"C-Source, carbohydrate",G03588,CAS 547-25-1,45.442790971151204,10.838052820431484,18.5,1866.8766615907828,0,0,0
ECP120,ypjC,E. coli,D08,PM02A,M9 No Carbon,R2,Xylitol,"C-Source, carbohydrate",C00379,CAS 87-99-0,14.986544197114512,0.7637509999999423,16.0,586.0476717043648,0,0,0
ECP120,ypjC,E. coli,D09,PM02A,M9 No Carbon,R2,N-Acetyl-D-Glucosaminitol,"C-Source, carbohydrate",,CAS 4271-28-7,31.676495658652,4.891233955085653,8.25,1346.4372317168052,0,0,0
ECP120,ypjC,E. coli,D10,PM02A,M9 No Carbon,R2,g-Amino Butyric acid,"C-Source, carboxylic acid",C00334,CAS 56-12-2,31.603399514421245,6.9851641083951534,18.25,1260.3923484949694,0,0,0
ECP120,ypjC,E. coli,D11,PM02A,M9 No Carbon,R2,d-Amino Valeric acid,"C-Source, carboxylic acid",C00431,CAS 627-95-2,23.605676581729405,6.653763163552767,7.0,937.2724509909677,0,0,0
ECP120,ypjC,E. coli,D12,PM02A,M9 No Carbon,R2,Butyric acid,"C-Source, carboxylic acid",C00246,CAS 156-54-7,22.317431596195284,3.486069134835354,6.0,838.7639783954501,0,0,0
ECP120,ypjC,E. coli,E01,PM02A,M9 No Carbon,R2,Capric acid,"C-Source, carboxylic acid",C01571,CAS 1002-62-6,50.12481431332699,4.828024631253868,0.0,1793.3646350894614,0,0,0
ECP120,ypjC,E. coli,E02,PM02A,M9 No Carbon,R2,Hexanoic acid,"C-Source, carboxylic acid",C01585,CAS 10051-44-2,17.9153976057682,1.515350327858279,22.5,791.8263330347504,0,0,0
ECP120,ypjC,E. coli,E03,PM02A,M9 No Carbon,R2,Citraconic acid,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,16.52346802403751,1.2678361923076196,14.5,661.6429373559447,0,0,0
ECP120,ypjC,E. coli,E04,PM02A,M9 No Carbon,R2,Citramalic acid,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,16.587316759614428,1.3098789423076198,18.25,670.7917954616653,0,0,0
ECP120,ypjC,E. coli,E05,PM02A,M9 No Carbon,R2,D-Glucosamine,"C-Source, carbohydrate",C00329,CAS 66-84-2,276.72053790383006,21.61135425937698,37.0,10243.081005881606,1,0,0
ECP120,ypjC,E. coli,E06,PM02A,M9 No Carbon,R2,2-Hydroxybenzoic acid,"C-Source, carboxylic acid",C00805,CAS 54-21-7,11.000000000000004,2.5366375666635577e-12,48.0,527.999999999977,0,0,0
ECP120,ypjC,E. coli,E07,PM02A,M9 No Carbon,R2,4-Hydroxybenzoic acid,"C-Source, carboxylic acid",C00156,CAS 114-63-6,11.000000000000004,2.5366375666635577e-12,48.0,527.999999999977,0,0,0
ECP120,ypjC,E. coli,E08,PM02A,M9 No Carbon,R2,b-Hydroxybutyric acid,"C-Source, carboxylic acid",C01089,CAS 150-83-4,12.94767519711463,0.5451702115384336,16.25,549.2150049271623,0,0,0
ECP120,ypjC,E. coli,E09,PM02A,M9 No Carbon,R2,g-Hydroxybutyric acid,"C-Source, carboxylic acid",C00989,CAS 502-85-2,287.8933373830788,19.9605600986211,48.0,8797.253087445477,1,0,0
ECP120,ypjC,E. coli,E10,PM02A,M9 No Carbon,R2,a-Keto-Valeric acid,"C-Source, carboxylic acid",C00567,CAS 1821-02-9,13.193636230768467,0.7197761668130411,10.75,559.2329082556113,0,0,0
ECP120,ypjC,E. coli,E11,PM02A,M9 No Carbon,R2,Itaconic acid,"C-Source, carboxylic acid",C00490,CAS 97-65-4,18.63264881730661,1.131837884615308,33.25,738.7230180139521,0,0,0
ECP120,ypjC,E. coli,E12,PM02A,M9 No Carbon,R2,5-Keto-D-Gluconic acid,"C-Source, carboxylic acid",C01062,CAS 91446-96-7,63.703514078033,16.233591721600057,48.0,2715.0997979274825,0,0,0
ECP120,ypjC,E. coli,F01,PM02A,M9 No Carbon,R2,D-Lactic acid Methyl Ester,"C-Source, ester",,CAS 17392-83-5,117.51722861537783,17.81844482738802,9.75,4631.930744849771,0,0,0
ECP120,ypjC,E. coli,F02,PM02A,M9 No Carbon,R2,Malonic acid,"C-Source, carboxylic acid",C00383,CAS 26522-85-0,17.739209206729736,1.092262557692223,36.25,777.4312401259837,0,0,0
ECP120,ypjC,E. coli,F03,PM02A,M9 No Carbon,R2,Melibionic acid,"C-Source, carbohydrate",,CAS 70803-54-2,208.33384948556483,21.147284875298283,41.5,7947.310567176418,1,0,0
ECP120,ypjC,E. coli,F04,PM02A,M9 No Carbon,R2,Oxalic acid,"C-Source, carboxylic acid",C00209,CAS 144-62-7,11.802422817307002,0.4450618846153418,17.0,539.0608864645458,0,0,0
ECP120,ypjC,E. coli,F05,PM02A,M9 No Carbon,R2,Oxalomalic acid,"C-Source, carboxylic acid",C01990,CAS 89304-26-7,50.0764969999971,12.08424162219891,16.0,2011.8717931992956,0,0,0
ECP120,ypjC,E. coli,F06,PM02A,M9 No Carbon,R2,Quinic acid,"C-Source, carboxylic acid",C00296,CAS 77-95-2,16.531655105768266,1.0335466153845516,21.75,653.6236774230136,0,0,0
ECP120,ypjC,E. coli,F07,PM02A,M9 No Carbon,R2,"D-Ribono-1,4-Lactone","C-Source, carboxylic acid",,CAS 5336-08-3,17.755982644229743,1.3046352307691507,19.5,684.38085305453,0,0,0
ECP120,ypjC,E. coli,F08,PM02A,M9 No Carbon,R2,Sebacic acid,"C-Source, carboxylic acid",C08277,CAS 111-20-6,11.251655399037809,0.1617873461538295,12.75,532.0353434778331,0,0,0
ECP120,ypjC,E. coli,F09,PM02A,M9 No Carbon,R2,Sorbic acid,"C-Source, carboxylic acid",,CAS 24634-61-5,47.28456817788188,7.185893702697541,28.0,1830.6565100212056,0,0,0
ECP120,ypjC,E. coli,F10,PM02A,M9 No Carbon,R2,Succinamic acid,"C-Source, carboxylic acid",,CAS 638-32-4,46.915406379804985,9.291709418141696,16.25,1641.1043867803044,0,0,0
ECP120,ypjC,E. coli,F11,PM02A,M9 No Carbon,R2,D-Tartaric acid,"C-Source, carboxylic acid",C02107,CAS 57341-16-9,21.423151019229525,1.3464206917483992,12.75,897.9829075004185,0,0,0
ECP120,ypjC,E. coli,F12,PM02A,M9 No Carbon,R2,L-Tartaric acid,"C-Source, carboxylic acid",C00898,CAS 6106-24-7,30.045650336536717,6.292842138283454,6.75,1204.9470395955386,0,0,0
ECP120,ypjC,E. coli,G01,PM02A,M9 No Carbon,R2,Acetamide,"C-Source, amide",C06244,CAS 60-35-5,20.12069398076541,4.539213146808784,4.25,749.3781696768692,0,0,0
ECP120,ypjC,E. coli,G02,PM02A,M9 No Carbon,R2,L-Alaninamide,"C-Source, amide",,CAS 33208-99-0,46.067604687497344,11.375753018327767,7.75,1865.2956378421522,0,0,0
ECP120,ypjC,E. coli,G03,PM02A,M9 No Carbon,R2,N-Acetyl-L-Glutamic acid,"C-Source, amino acid",C00624,CAS 1188-37-0,11.451485129807025,0.23574890384612956,10.0,532.1813496335063,0,0,0
ECP120,ypjC,E. coli,G04,PM02A,M9 No Carbon,R2,L-Arginine,"C-Source, amino acid",C00062,CAS 1119-34-2,18.847015173075825,3.1002961141727994,12.75,763.6633372287595,0,0,0
ECP120,ypjC,E. coli,G05,PM02A,M9 No Carbon,R2,Glycine,"C-Source, amino acid",C00037,CAS 6000-43-7,11.281140108255787,0.14025130117069295,48.0,528.3790936296067,0,0,0
ECP120,ypjC,E. coli,G06,PM02A,M9 No Carbon,R2,L-Histidine,"C-Source, amino acid",C00135,CAS 5934-29-2,11.071644499999355,0.17268161538460447,13.25,528.398024999977,0,0,0
ECP120,ypjC,E. coli,G07,PM02A,M9 No Carbon,R2,L-Homoserine,"C-Source, amino acid",C00263,CAS 672-15-1,11.000000000000004,2.5366375666635577e-12,48.0,527.999999999977,0,0,0
ECP120,ypjC,E. coli,G08,PM02A,M9 No Carbon,R2,Hydroxy-L-Proline,"C-Source, amino acid",C01015,CAS 51-35-4,28.763859999998335,4.82875508343249,7.75,1060.5680997045627,0,0,0
ECP120,ypjC,E. coli,G09,PM02A,M9 No Carbon,R2,L-Isoleucine,"C-Source, amino acid",C00407,CAS 73-32-5,11.672732009614709,0.4042444999999688,14.5,535.0413217271891,0,0,0
ECP120,ypjC,E. coli,G10,PM02A,M9 No Carbon,R2,L-Leucine,"C-Source, amino acid",C00123,CAS 61-90-5,15.48322190865295,0.8750157884615035,15.25,579.9354066755658,0,0,0
ECP120,ypjC,E. coli,G11,PM02A,M9 No Carbon,R2,L-Lysine,"C-Source, amino acid",C00047,CAS 657-27-2,20.928285639421865,3.990585079825827,7.25,831.5962972689317,0,0,0
ECP120,ypjC,E. coli,G12,PM02A,M9 No Carbon,R2,L-Methionine,"C-Source, amino acid",C00073,CAS 63-68-3,25.429986207205708,5.76369007873685,4.75,1027.7665391016553,0,0,0
ECP120,ypjC,E. coli,H01,PM02A,M9 No Carbon,R2,L-Ornithine,"C-Source, amino acid",C00077,CAS 3184-13-2,22.397610922566308,4.945098000512239,4.25,804.9559079134299,0,0,0
ECP120,ypjC,E. coli,H02,PM02A,M9 No Carbon,R2,L-Phenylalanine,"C-Source, amino acid",C00079,CAS 63-91-2,12.242223583568196,1.0953242253417983,3.75,538.0868932046408,0,0,0
ECP120,ypjC,E. coli,H03,PM02A,M9 No Carbon,R2,L-Pyroglutamic acid,"C-Source, amino acid",C02238,CAS 98-79-3,12.194681083163877,1.0537082152222226,4.25,536.4447782563391,0,0,0
